entry_pct,exit_pct,dca_days,return_pct,max_dd_pct,num_trades
0.03,0.03,378,5916.838063121074,-59.923327562566975,1549.0
0.03,0.04,378,5735.560436683977,-59.9233275625667,1423.0
0.03,0.05,378,5546.389040851886,-59.63666398237641,1367.0
0.04,-0.02,378,6216.4538931575935,-49.23972576443956,2276.0
0.04,-0.01,378,5099.377449506061,-48.961449617947636,2147.0
0.04,0.0,378,5385.178317132896,-51.215706059907696,2012.0
0.04,0.01,378,6191.099313786332,-48.520663432850355,1918.0
0.04,0.02,378,7030.6963036980715,-52.82119964470889,1781.0
0.04,0.03,378,7262.358521107056,-52.917781958055876,1659.0
0.04,0.04,378,7266.032306221986,-53.96235726667362,1532.0
0.04,0.05,378,7638.892474755489,-56.22469072994646,1485.0
0.05,-0.02,378,2866.751797988105,-48.54002939310602,2463.0
0.05,-0.01,378,2064.545616735695,-56.94891336759474,2319.0
0.05,0.0,378,2214.2090243286953,-58.84922539495366,2125.0
0.05,0.01,378,3331.6531187918777,-52.69639773378646,1976.0
0.05,0.02,378,4400.391633287287,-56.64804000881368,1830.0
0.05,0.03,378,5371.793709462585,-54.269542437621865,1699.0
0.05,0.04,378,5773.610251541836,-54.26954243762177,1566.0
0.05,0.05,378,6073.8115152421515,-56.22469072994646,1522.0
0.06,-0.02,378,2622.177950696088,-48.613657076089304,2637.0
0.06,-0.01,378,1879.6735075099123,-50.93905985319298,2517.0
0.06,0.0,378,1984.8264409046485,-51.3159956226018,2284.0
0.06,0.01,378,2347.703140962195,-54.622314962087515,2092.0
0.06,0.02,378,3480.0881417494265,-58.41466288898436,1901.0
0.06,0.03,378,4675.712612562531,-54.269542437621695,1751.0
0.06,0.04,378,5296.3242501754885,-54.2695424376219,1615.0
0.06,0.05,378,5582.465523711166,-56.22469072994646,1590.0
-0.02,-0.02,441,,,
-0.02,-0.01,441,,,
-0.02,0.0,441,,,
-0.02,0.01,441,,,
